user_id,signup_date,user_segment,initial_plan,acquisition_channel,country
user_043277,2025-09-06,content_creator,free,referral,Other
user_043278,2025-09-24,student,free,paid_ad,USA
user_043279,2025-08-05,developer,free,organic,India
user_043280,2025-04-19,business,pro,partnership,USA
user_043281,2025-08-08,developer,free,organic,USA
user_043282,2025-10-15,developer,free,partnership,Canada
user_043283,2025-04-06,content_creator,free,paid_ad,Other
user_043284,2025-05-06,business,free,organic,UK
user_043285,2025-07-07,business,enterprise,partnership,USA
user_043286,2025-04-22,student,pro,organic,Germany
user_043287,2025-12-26,developer,pro,organic,USA
user_043288,2025-10-24,content_creator,pro,referral,UK
user_043289,2025-12-03,content_creator,pro,organic,USA
user_043290,2025-12-15,student,free,partnership,India
user_043291,2025-08-09,developer,pro,referral,USA
user_043292,2025-12-07,developer,free,organic,UK
user_043293,2025-07-18,content_creator,pro,paid_ad,Germany
user_043294,2024-11-17,developer,pro,organic,Germany
user_043295,2025-07-15,developer,enterprise,referral,Brazil
user_043296,2025-10-17,developer,free,organic,UK
user_043297,2025-09-19,content_creator,free,organic,India
user_043298,2025-04-15,developer,enterprise,referral,Germany
user_043299,2025-06-04,student,free,paid_ad,India
user_043300,2025-08-31,content_creator,free,paid_ad,USA
user_043301,2025-11-23,developer,free,paid_ad,India
user_043302,2025-03-23,content_creator,free,organic,Germany
user_043303,2025-01-14,developer,free,paid_ad,France
user_043304,2025-12-18,developer,free,paid_ad,USA
user_043305,2025-11-15,business,free,partnership,Canada
user_043306,2025-05-22,business,free,paid_ad,USA
user_043307,2025-07-18,developer,free,referral,Canada
user_043308,2025-08-16,student,free,organic,USA
user_043309,2025-08-25,business,enterprise,paid_ad,UK
user_043310,2024-12-15,content_creator,free,organic,USA
user_043311,2025-12-09,student,free,referral,India
user_043312,2025-06-18,business,pro,paid_ad,USA
user_043313,2025-05-26,student,free,paid_ad,USA
user_043314,2025-09-13,developer,pro,paid_ad,Australia
user_043315,2025-10-27,developer,free,organic,India
user_043316,2024-12-28,content_creator,pro,organic,Canada
user_043317,2025-09-08,student,pro,paid_ad,USA
user_043318,2024-12-28,content_creator,free,paid_ad,India
user_043319,2025-10-14,developer,free,paid_ad,Brazil
user_043320,2025-07-16,content_creator,free,paid_ad,USA
user_043321,2024-12-10,content_creator,pro,referral,Japan
user_043322,2025-10-01,student,free,social_media,USA
user_043323,2025-11-22,developer,enterprise,organic,India
user_043324,2025-06-30,content_creator,free,organic,UK
user_043325,2025-12-07,business,pro,organic,Japan
user_043326,2025-11-05,business,free,partnership,USA
user_043327,2025-12-06,student,free,paid_ad,India
user_043328,2025-12-03,business,pro,paid_ad,Canada
user_043329,2025-11-08,developer,free,referral,Canada
user_043330,2025-07-04,developer,pro,organic,Germany
user_043331,2025-08-05,business,pro,paid_ad,Other
user_043332,2025-12-23,student,free,paid_ad,India
user_043333,2024-07-25,content_creator,pro,organic,India
user_043334,2025-04-22,content_creator,pro,partnership,Germany
user_043335,2025-09-09,student,free,paid_ad,USA
user_043336,2025-11-17,developer,free,paid_ad,USA
user_043337,2024-11-30,student,free,paid_ad,USA
user_043338,2025-07-14,content_creator,free,organic,Canada
user_043339,2025-06-02,developer,enterprise,paid_ad,Other
user_043340,2025-04-15,developer,pro,social_media,Other
user_043341,2024-07-05,content_creator,free,organic,USA
user_043342,2025-11-19,content_creator,pro,organic,Other
user_043343,2025-11-06,business,free,organic,USA
user_043344,2024-09-23,developer,free,paid_ad,Brazil
user_043345,2025-12-03,content_creator,pro,organic,Canada
user_043346,2025-11-01,content_creator,free,organic,Australia
user_043347,2025-08-23,student,free,paid_ad,Canada
user_043348,2025-08-16,content_creator,free,paid_ad,USA
user_043349,2025-05-28,developer,free,organic,USA
user_043350,2025-06-22,business,enterprise,partnership,USA
user_043351,2024-11-10,student,free,organic,Japan
user_043352,2025-04-22,content_creator,pro,organic,USA
user_043353,2025-12-28,student,free,partnership,USA
user_043354,2025-06-21,content_creator,free,social_media,Germany
user_043355,2025-05-25,content_creator,free,social_media,India
user_043356,2025-08-03,student,enterprise,referral,India
user_043357,2024-11-23,content_creator,free,partnership,Other
user_043358,2025-03-24,business,enterprise,paid_ad,India
user_043359,2025-08-02,business,enterprise,organic,USA
user_043360,2025-12-05,student,pro,social_media,USA
user_043361,2025-11-23,content_creator,free,paid_ad,Brazil
user_043362,2025-11-11,content_creator,free,social_media,USA
user_043363,2025-03-08,business,free,social_media,USA
user_043364,2025-11-24,business,enterprise,paid_ad,Japan
user_043365,2025-06-09,student,free,paid_ad,Other
user_043366,2025-12-27,student,pro,organic,Australia
user_043367,2025-03-23,developer,enterprise,organic,Other
user_043368,2025-10-22,student,free,paid_ad,UK
user_043369,2024-10-06,student,free,paid_ad,Other
user_043370,2025-06-23,student,free,organic,Canada
user_043371,2024-12-30,student,pro,organic,UK
user_043372,2025-08-24,student,free,organic,Other
user_043373,2025-09-30,developer,free,paid_ad,Japan
user_043374,2025-08-25,developer,pro,paid_ad,USA
user_043375,2025-11-09,content_creator,pro,paid_ad,Brazil
user_043376,2025-08-18,developer,pro,organic,India
user_043377,2025-02-18,business,free,referral,India
user_043378,2025-02-08,student,free,social_media,India
user_043379,2025-01-18,developer,pro,organic,Australia
user_043380,2025-12-25,student,free,social_media,Other
user_043381,2025-01-12,business,enterprise,paid_ad,UK
user_043382,2025-11-18,business,pro,referral,USA
user_043383,2025-12-09,student,free,paid_ad,USA
user_043384,2025-01-30,content_creator,enterprise,organic,Australia
user_043385,2025-05-01,developer,free,organic,USA
user_043386,2025-10-31,business,enterprise,partnership,USA
user_043387,2025-06-29,business,pro,partnership,USA
user_043388,2025-06-03,developer,free,social_media,USA
user_043389,2025-08-27,student,free,paid_ad,USA
user_043390,2025-07-17,business,free,paid_ad,India
user_043391,2025-06-04,developer,free,organic,India
user_043392,2025-01-17,developer,free,referral,USA
user_043393,2025-11-11,student,free,organic,Other
user_043394,2024-12-28,business,pro,referral,USA
user_043395,2025-03-03,business,free,paid_ad,Other
user_043396,2025-04-26,developer,free,paid_ad,Brazil
user_043397,2025-10-20,content_creator,free,paid_ad,UK
user_043398,2025-07-12,developer,pro,organic,UK
user_043399,2025-09-23,business,enterprise,referral,UK
user_043400,2025-02-07,business,free,organic,Australia
user_043401,2025-09-24,developer,pro,organic,USA
user_043402,2024-12-27,developer,free,referral,Japan
user_043403,2025-06-29,content_creator,free,paid_ad,USA
user_043404,2024-08-26,student,free,organic,India
user_043405,2025-08-22,student,pro,paid_ad,India
user_043406,2025-06-05,developer,pro,paid_ad,USA
user_043407,2024-12-23,developer,enterprise,paid_ad,India
user_043408,2025-04-21,business,pro,partnership,USA
user_043409,2025-11-07,content_creator,free,organic,USA
user_043410,2024-12-25,business,pro,organic,UK
user_043411,2025-05-04,student,free,paid_ad,Canada
user_043412,2025-07-24,student,pro,partnership,USA
user_043413,2025-10-24,student,free,referral,India
user_043414,2025-07-01,content_creator,free,organic,India
user_043415,2025-10-12,developer,pro,organic,USA
user_043416,2024-12-03,content_creator,enterprise,social_media,Australia
user_043417,2025-09-20,student,free,organic,Other
user_043418,2025-01-05,business,pro,partnership,UK
user_043419,2025-05-23,student,free,paid_ad,UK
user_043420,2025-03-19,student,free,social_media,Germany
user_043421,2025-02-18,developer,free,partnership,UK
user_043422,2025-05-05,student,free,organic,India
user_043423,2025-05-14,developer,free,organic,India
user_043424,2024-12-29,content_creator,free,organic,Japan
user_043425,2024-08-29,student,pro,organic,USA
user_043426,2025-10-23,student,pro,organic,Other
user_043427,2024-10-16,business,pro,paid_ad,USA
user_043428,2024-12-16,business,enterprise,paid_ad,USA
user_043429,2025-12-09,business,free,partnership,UK
user_043430,2024-11-06,student,free,referral,Japan
user_043431,2025-08-18,developer,enterprise,organic,USA
user_043432,2024-11-21,content_creator,free,social_media,Canada
user_043433,2024-10-08,content_creator,free,organic,Japan
user_043434,2024-12-08,developer,free,organic,Germany
user_043435,2025-05-11,content_creator,free,referral,Brazil
user_043436,2025-09-30,student,pro,paid_ad,UK
user_043437,2025-01-20,business,free,partnership,USA
user_043438,2025-09-28,developer,free,paid_ad,Other
user_043439,2025-07-23,developer,free,organic,UK
user_043440,2025-12-13,developer,free,organic,USA
user_043441,2025-01-27,content_creator,free,organic,USA
user_043442,2025-12-14,content_creator,pro,referral,UK
user_043443,2025-10-24,content_creator,pro,organic,Canada
user_043444,2024-07-27,developer,free,referral,USA
user_043445,2024-03-13,student,free,organic,Germany
user_043446,2025-06-24,business,pro,organic,USA
user_043447,2024-09-08,developer,pro,referral,USA
user_043448,2024-12-16,business,pro,partnership,USA
user_043449,2025-09-02,business,pro,social_media,Other
user_043450,2025-02-19,content_creator,pro,social_media,USA
user_043451,2025-05-17,business,pro,organic,USA
user_043452,2025-05-10,student,pro,organic,Germany
user_043453,2025-05-07,developer,free,organic,India
user_043454,2025-10-01,student,free,organic,Japan
user_043455,2025-07-16,student,free,paid_ad,USA
user_043456,2025-09-11,student,free,organic,USA
user_043457,2025-04-19,student,free,organic,UK
user_043458,2025-06-08,developer,free,organic,Canada
user_043459,2024-03-10,content_creator,free,paid_ad,USA
user_043460,2025-02-17,content_creator,free,paid_ad,Germany
user_043461,2025-03-20,content_creator,free,organic,USA
user_043462,2025-12-29,student,free,social_media,Australia
user_043463,2025-06-11,content_creator,free,paid_ad,USA
user_043464,2025-10-25,developer,free,social_media,France
user_043465,2025-10-28,content_creator,free,paid_ad,Canada
user_043466,2025-10-10,business,pro,referral,France
user_043467,2025-10-08,student,free,organic,India
user_043468,2025-07-13,content_creator,free,organic,Canada
user_043469,2025-07-20,content_creator,free,paid_ad,USA
user_043470,2025-11-02,student,pro,organic,USA
user_043471,2025-08-05,content_creator,free,organic,Canada
user_043472,2025-11-11,content_creator,pro,organic,Other
user_043473,2024-10-10,developer,free,paid_ad,USA
user_043474,2025-05-18,business,enterprise,organic,India
user_043475,2025-05-24,content_creator,free,organic,USA
user_043476,2025-05-04,student,free,referral,USA
user_043477,2024-07-09,student,pro,organic,India
user_043478,2025-05-05,business,enterprise,partnership,Canada
user_043479,2025-03-28,student,enterprise,organic,France
user_043480,2025-11-03,content_creator,pro,organic,UK
user_043481,2025-12-23,content_creator,free,organic,Brazil
user_043482,2024-10-07,developer,free,organic,India
user_043483,2024-05-06,business,free,referral,USA
user_043484,2025-08-19,content_creator,free,social_media,Canada
user_043485,2025-06-28,content_creator,free,paid_ad,USA
user_043486,2024-10-20,student,free,organic,USA
user_043487,2025-09-27,student,free,paid_ad,Japan
user_043488,2025-03-14,content_creator,pro,social_media,India
user_043489,2025-07-22,business,free,social_media,USA
user_043490,2025-08-26,business,enterprise,partnership,Canada
user_043491,2024-11-01,content_creator,free,paid_ad,USA
user_043492,2025-02-10,business,enterprise,paid_ad,France
user_043493,2025-05-24,student,pro,organic,USA
user_043494,2024-06-22,content_creator,pro,organic,USA
user_043495,2024-09-12,student,free,organic,USA
user_043496,2025-08-29,student,free,referral,Other
user_043497,2025-07-01,student,free,organic,France
user_043498,2025-06-26,content_creator,free,organic,Other
user_043499,2025-11-17,content_creator,pro,paid_ad,USA
user_043500,2025-08-12,business,free,paid_ad,Canada
user_043501,2025-07-03,developer,free,referral,Canada
user_043502,2025-05-29,developer,pro,organic,Canada
user_043503,2025-12-01,student,free,paid_ad,USA
user_043504,2025-04-26,business,free,paid_ad,USA
user_043505,2025-12-17,developer,free,social_media,Brazil
user_043506,2025-10-15,business,pro,social_media,USA
user_043507,2024-11-18,developer,pro,referral,USA
user_043508,2024-09-12,business,free,organic,UK
user_043509,2025-05-19,content_creator,free,referral,USA
user_043510,2025-12-05,student,free,social_media,Canada
user_043511,2025-02-02,developer,pro,referral,USA
user_043512,2025-10-09,business,free,social_media,USA
user_043513,2025-07-30,content_creator,free,referral,Brazil
user_043514,2024-03-29,developer,free,social_media,USA
user_043515,2025-06-12,business,enterprise,partnership,USA
user_043516,2025-12-25,student,free,referral,UK
user_043517,2025-11-18,business,pro,social_media,UK
user_043518,2025-05-11,student,free,paid_ad,Germany
user_043519,2025-11-24,developer,free,paid_ad,USA
user_043520,2025-01-13,business,pro,partnership,USA
user_043521,2025-05-09,business,free,organic,Australia
user_043522,2025-11-25,content_creator,free,organic,Australia
user_043523,2024-08-18,content_creator,free,paid_ad,India
user_043524,2025-10-27,student,free,organic,Canada
user_043525,2025-11-27,developer,free,partnership,USA
user_043526,2025-06-29,business,pro,paid_ad,USA
user_043527,2025-11-13,student,free,organic,USA
user_043528,2025-11-08,business,free,partnership,Japan
user_043529,2025-06-15,business,pro,paid_ad,Other
user_043530,2025-05-11,content_creator,free,referral,USA
user_043531,2024-04-04,developer,pro,paid_ad,USA
user_043532,2025-10-13,content_creator,pro,paid_ad,Japan
user_043533,2025-08-16,student,free,social_media,USA
user_043534,2025-12-13,content_creator,free,paid_ad,USA
user_043535,2025-12-07,student,free,partnership,USA
user_043536,2025-06-13,business,free,social_media,USA
user_043537,2025-09-01,business,pro,paid_ad,Canada
user_043538,2025-10-21,business,pro,organic,USA
